"age","ID","clade"
"N1","HVAEP1-G027978","Metazoa"
"N1","HVAEP1-G013387","Metazoa"
"N1","HVAEP1-G023318","Metazoa"
"N1","HVAEP1-G013965","Metazoa"
"N1","HVAEP1-G017929","Metazoa"
"N1","HVAEP1-G006911","Metazoa"
"N1","HVAEP1-G005059","Metazoa"
"N1","HVAEP1-G005060","Metazoa"
"N1","HVAEP1-G016197","Metazoa"
"N1","HVAEP1-G022918","Metazoa"
"N1","HVAEP1-G022253","Metazoa"
"N1","HVAEP1-G020759","Metazoa"
"N1","HVAEP1-G020749","Metazoa"
"N1","HVAEP1-G007760","Metazoa"
"N1","HVAEP1-G020193","Metazoa"
"N1","HVAEP1-G020199","Metazoa"
"N1","HVAEP1-G020194","Metazoa"
"N1","HVAEP1-G020192","Metazoa"
"N1","HVAEP1-G020200","Metazoa"
"N1","HVAEP1-G016840","Metazoa"
"N1","HVAEP1-G016825","Metazoa"
"N1","HVAEP1-G021402","Metazoa"
"N1","HVAEP1-G022984","Metazoa"
"N1","HVAEP1-G019608","Metazoa"
"N1","HVAEP1-G008553","Metazoa"
"N1","HVAEP1-G008551","Metazoa"
"N1","HVAEP1-G008555","Metazoa"
"N1","HVAEP1-G008554","Metazoa"
"N1","HVAEP1-G008556","Metazoa"
"N1","HVAEP1-G008550","Metazoa"
"N1","HVAEP1-G008546","Metazoa"
"N1","HVAEP1-G007131","Metazoa"
"N1","HVAEP1-G000925","Metazoa"
"N1","HVAEP1-G007562","Metazoa"
"N1","HVAEP1-G007563","Metazoa"
"N1","HVAEP1-G002763","Metazoa"
"N1","HVAEP1-G005058","Metazoa"
"N1","HVAEP1-G003959","Metazoa"
"N1","HVAEP1-G008149","Metazoa"
"N1","HVAEP1-G004661","Metazoa"
"N1","HVAEP1-G008185","Metazoa"
"N1","HVAEP1-G018906","Metazoa"
"N1","HVAEP1-G005158","Metazoa"
"N1","HVAEP1-G007972","Metazoa"
"N1","HVAEP1-G001001","Metazoa"
"N1","HVAEP1-G004671","Metazoa"
"N1","HVAEP1-G028243","Metazoa"
"N1","HVAEP1-G006174","Metazoa"
"N1","HVAEP1-G011590","Metazoa"
"N1","HVAEP1-G025503","Metazoa"
"N1","HVAEP1-G010149","Metazoa"
"N1","HVAEP1-G020271","Metazoa"
"N1","HVAEP1-G028242","Metazoa"
"N1","HVAEP1-G020270","Metazoa"
"N1","HVAEP1-G002273","Metazoa"
"N1","HVAEP1-G008673","Metazoa"
"N1","HVAEP1-G026154","Metazoa"
"N1","HVAEP1-G009071","Metazoa"
"N1","HVAEP1-G024133","Metazoa"
"N1","HVAEP1-G026155","Metazoa"
"N1","HVAEP1-G001241","Metazoa"
"N1","HVAEP1-G026366","Metazoa"
"N1","HVAEP1-G001242","Metazoa"
"N1","HVAEP1-G011778","Metazoa"
"N1","HVAEP1-G014266","Metazoa"
"N1","HVAEP1-G018915","Metazoa"
"N1","HVAEP1-G018912","Metazoa"
"N1","HVAEP1-G019143","Metazoa"
"N1","HVAEP1-G024717","Metazoa"
"N1","HVAEP1-G009925","Metazoa"
"N1","HVAEP1-G014073","Metazoa"
"N1","HVAEP1-G024718","Metazoa"
"N1","HVAEP1-G010374","Metazoa"
"N1","HVAEP1-G014480","Metazoa"
"N1","HVAEP1-G009706","Metazoa"
"N1","HVAEP1-G025121","Metazoa"
"N1","HVAEP1-G020429","Metazoa"
"N1","HVAEP1-G000917","Metazoa"
"N1","HVAEP1-G003083","Metazoa"
"N1","HVAEP1-G008869","Metazoa"
"N1","HVAEP1-G027050","Metazoa"
"N1","HVAEP1-G007223","Metazoa"
"N1","HVAEP1-G020928","Metazoa"
"N1","HVAEP1-G024271","Metazoa"
"N1","HVAEP1-G022830","Metazoa"
"N1","HVAEP1-G021596","Metazoa"
"N1","HVAEP1-G011542","Metazoa"
"N1","HVAEP1-G023126","Metazoa"
"N1","HVAEP1-G003055","Metazoa"
"N1","HVAEP1-G003046","Metazoa"
"N1","HVAEP1-G003166","Metazoa"
"N1","HVAEP1-G005462","Metazoa"
"N1","HVAEP1-G026639","Metazoa"
"N1","HVAEP1-G003084","Metazoa"
"N1","HVAEP1-G016403","Metazoa"
"N1","HVAEP1-G003725","Metazoa"
"N1","HVAEP1-G001058","Metazoa"
"N1","HVAEP1-G009024","Metazoa"
"N1","HVAEP1-G023884","Metazoa"
"N1","HVAEP1-G008745","Metazoa"
"N1","HVAEP1-G002393","Metazoa"
"N1","HVAEP1-G020071","Metazoa"
"N1","HVAEP1-G026773","Metazoa"
"N1","HVAEP1-G022092","Metazoa"
"N1","HVAEP1-G005290","Metazoa"
"N1","HVAEP1-G022394","Metazoa"
"N1","HVAEP1-G026579","Metazoa"
"N1","HVAEP1-G003199","Metazoa"
"N1","HVAEP1-G014402","Metazoa"
"N1","HVAEP1-G002287","Metazoa"
"N1","HVAEP1-G016199","Metazoa"
"N1","HVAEP1-G002288","Metazoa"
"N1","HVAEP1-G016198","Metazoa"
"N1","HVAEP1-G002286","Metazoa"
"N1","HVAEP1-G006511","Metazoa"
"N1","HVAEP1-G006510","Metazoa"
"N1","HVAEP1-G001806","Metazoa"
"N1","HVAEP1-G011783","Metazoa"
"N1","HVAEP1-G000574","Metazoa"
"N1","HVAEP1-G024063","Metazoa"
"N1","HVAEP1-G021039","Metazoa"
"N1","HVAEP1-G006278","Metazoa"
"N1","HVAEP1-G006279","Metazoa"
"N1","HVAEP1-G019567","Metazoa"
"N1","HVAEP1-G011797","Metazoa"
"N1","HVAEP1-G011603","Metazoa"
"N1","HVAEP1-G009152","Metazoa"
"N1","HVAEP1-G000990","Metazoa"
"N1","HVAEP1-G006077","Metazoa"
"N1","HVAEP1-G012029","Metazoa"
"N1","HVAEP1-G012032","Metazoa"
"N1","HVAEP1-G012033","Metazoa"
"N1","HVAEP1-G012037","Metazoa"
"N1","HVAEP1-G025068","Metazoa"
"N1","HVAEP1-G022981","Metazoa"
"N1","HVAEP1-G022980","Metazoa"
"N1","HVAEP1-G004242","Metazoa"
"N1","HVAEP1-G023576","Metazoa"
"N1","HVAEP1-G026494","Metazoa"
"N1","HVAEP1-G003411","Metazoa"
"N1","HVAEP1-G025223","Metazoa"
"N1","HVAEP1-G025604","Metazoa"
"N1","HVAEP1-G024502","Metazoa"
"N1","HVAEP1-G005105","Metazoa"
"N1","HVAEP1-G003982","Metazoa"
"N1","HVAEP1-G010554","Metazoa"
"N1","HVAEP1-G010557","Metazoa"
"N1","HVAEP1-G002493","Metazoa"
"N1","HVAEP1-G002496","Metazoa"
"N1","HVAEP1-G002497","Metazoa"
"N1","HVAEP1-G015336","Metazoa"
"N1","HVAEP1-G004741","Metazoa"
"N1","HVAEP1-G015666","Metazoa"
"N1","HVAEP1-G015665","Metazoa"
"N1","HVAEP1-G001981","Metazoa"
"N1","HVAEP1-G024616","Metazoa"
"N1","HVAEP1-G024615","Metazoa"
"N1","HVAEP1-G024617","Metazoa"
"N1","HVAEP1-G024610","Metazoa"
"N1","HVAEP1-G024619","Metazoa"
"N1","HVAEP1-G024622","Metazoa"
"N1","HVAEP1-G024605","Metazoa"
"N1","HVAEP1-G024882","Metazoa"
"N1","HVAEP1-G013110","Metazoa"
"N1","HVAEP1-G013109","Metazoa"
"N1","HVAEP1-G013114","Metazoa"
"N1","HVAEP1-G015489","Metazoa"
"N1","HVAEP1-G015485","Metazoa"
"N1","HVAEP1-G002649","Metazoa"
"N1","HVAEP1-G006298","Metazoa"
"N1","HVAEP1-G006300","Metazoa"
"N1","HVAEP1-G006301","Metazoa"
"N1","HVAEP1-G006299","Metazoa"
"N1","HVAEP1-G013192","Metazoa"
"N1","HVAEP1-G017841","Metazoa"
"N1","HVAEP1-G018135","Metazoa"
"N1","HVAEP1-G018138","Metazoa"
"N1","HVAEP1-G018090","Metazoa"
"N1","HVAEP1-G018092","Metazoa"
"N1","HVAEP1-G018093","Metazoa"
"N1","HVAEP1-G018088","Metazoa"
"N1","HVAEP1-G028595","Metazoa"
"N1","HVAEP1-G028593","Metazoa"
"N1","HVAEP1-G016005","Metazoa"
"N1","HVAEP1-G009514","Metazoa"
"N1","HVAEP1-G017702","Metazoa"
"N1","HVAEP1-G025699","Metazoa"
"N1","HVAEP1-G004196","Metazoa"
"N1","HVAEP1-G007180","Metazoa"
"N1","HVAEP1-G027811","Metazoa"
"N1","HVAEP1-G011407","Metazoa"
"N1","HVAEP1-G017263","Metazoa"
"N1","HVAEP1-G027194","Metazoa"
"N1","HVAEP1-G011201","Metazoa"
"N1","HVAEP1-G017142","Metazoa"
"N1","HVAEP1-G022427","Metazoa"
"N1","HVAEP1-G006931","Metazoa"
"N1","HVAEP1-G016740","Metazoa"
"N1","HVAEP1-G006551","Metazoa"
"N1","HVAEP1-G006612","Metazoa"
"N1","HVAEP1-G010165","Metazoa"
"N1","HVAEP1-G012082","Metazoa"
"N1","HVAEP1-G017901","Metazoa"
"N1","HVAEP1-G022448","Metazoa"
"N1","HVAEP1-G016074","Metazoa"
"N1","HVAEP1-G004260","Metazoa"
"N1","HVAEP1-G008862","Metazoa"
"N1","HVAEP1-G005344","Metazoa"
"N1","HVAEP1-G000391","Metazoa"
"N1","HVAEP1-G010820","Metazoa"
"N1","HVAEP1-G023794","Metazoa"
"N1","HVAEP1-G011833","Metazoa"
"N1","HVAEP1-G018456","Metazoa"
"N1","HVAEP1-G015383","Metazoa"
"N1","HVAEP1-G023467","Metazoa"
"N1","HVAEP1-G000359","Metazoa"
"N1","HVAEP1-G021639","Metazoa"
"N1","HVAEP1-G007124","Metazoa"
"N1","HVAEP1-G001796","Metazoa"
"N1","HVAEP1-G012047","Metazoa"
"N1","HVAEP1-G027433","Metazoa"
"N1","HVAEP1-G024342","Metazoa"
"N1","HVAEP1-G016233","Metazoa"
"N1","HVAEP1-G004782","Metazoa"
"N1","HVAEP1-G013411","Metazoa"
"N1","HVAEP1-G010732","Metazoa"
"N1","HVAEP1-G011834","Metazoa"
"N1","HVAEP1-G021048","Metazoa"
"N1","HVAEP1-G011593","Metazoa"
"N1","HVAEP1-G017699","Metazoa"
"N1","HVAEP1-G012177","Metazoa"
"N1","HVAEP1-G007661","Metazoa"
"N1","HVAEP1-G024730","Metazoa"
"N1","HVAEP1-G000676","Metazoa"
"N1","HVAEP1-G000675","Metazoa"
"N1","HVAEP1-G000697","Metazoa"
"N1","HVAEP1-G002761","Metazoa"
"N1","HVAEP1-G014361","Metazoa"
"N1","HVAEP1-G023911","Metazoa"
"N1","HVAEP1-G028837","Metazoa"
"N1","HVAEP1-G001494","Metazoa"
"N1","HVAEP1-G025688","Metazoa"
"N1","HVAEP1-G019448","Metazoa"
"N1","HVAEP1-G016412","Metazoa"
"N1","HVAEP1-G016408","Metazoa"
"N1","HVAEP1-G016413","Metazoa"
"N1","HVAEP1-G016915","Metazoa"
"N1","HVAEP1-G016908","Metazoa"
"N1","HVAEP1-G020665","Metazoa"
"N1","HVAEP1-G000514","Metazoa"
"N1","HVAEP1-G000517","Metazoa"
"N1","HVAEP1-G000516","Metazoa"
"N1","HVAEP1-G002870","Metazoa"
"N1","HVAEP1-G020669","Metazoa"
"N1","HVAEP1-G020670","Metazoa"
"N1","HVAEP1-G020626","Metazoa"
"N1","HVAEP1-G021620","Metazoa"
"N1","HVAEP1-G023544","Metazoa"
"N1","HVAEP1-G024968","Metazoa"
"N1","HVAEP1-G002037","Metazoa"
"N1","HVAEP1-G001909","Metazoa"
"N1","HVAEP1-G021878","Metazoa"
"N1","HVAEP1-G002187","Metazoa"
"N1","HVAEP1-G003296","Metazoa"
"N1","HVAEP1-G003294","Metazoa"
"N1","HVAEP1-G001110","Metazoa"
"N1","HVAEP1-G005757","Metazoa"
"N1","HVAEP1-G012948","Metazoa"
"N1","HVAEP1-G022190","Metazoa"
"N1","HVAEP1-G020785","Metazoa"
"N1","HVAEP1-G028130","Metazoa"
"N1","HVAEP1-G022031","Metazoa"
"N1","HVAEP1-G003904","Metazoa"
"N1","HVAEP1-G003912","Metazoa"
"N1","HVAEP1-G017896","Metazoa"
"N1","HVAEP1-G019041","Metazoa"
"N1","HVAEP1-G017838","Metazoa"
"N1","HVAEP1-G017839","Metazoa"
"N1","HVAEP1-G017840","Metazoa"
"N1","HVAEP1-G004999","Metazoa"
"N1","HVAEP1-G017872","Metazoa"
"N1","HVAEP1-G018107","Metazoa"
"N1","HVAEP1-G003312","Metazoa"
"N1","HVAEP1-G005920","Metazoa"
"N1","HVAEP1-G018778","Metazoa"
"N1","HVAEP1-G016524","Metazoa"
"N1","HVAEP1-G015960","Metazoa"
"N1","HVAEP1-G021674","Metazoa"
"N1","HVAEP1-G019318","Metazoa"
"N1","HVAEP1-G010369","Metazoa"
"N1","HVAEP1-G028860","Metazoa"
"N1","HVAEP1-G016504","Metazoa"
"N1","HVAEP1-G008422","Metazoa"
"N1","HVAEP1-G002664","Metazoa"
"N1","HVAEP1-G016430","Metazoa"
"N1","HVAEP1-G001173","Metazoa"
"N1","HVAEP1-G010563","Metazoa"
"N1","HVAEP1-G018712","Metazoa"
"N1","HVAEP1-G021133","Metazoa"
"N1","HVAEP1-G026166","Metazoa"
"N1","HVAEP1-G028006","Metazoa"
"N1","HVAEP1-G028577","Metazoa"
"N1","HVAEP1-G023854","Metazoa"
"N1","HVAEP1-G020901","Metazoa"
"N1","HVAEP1-G025061","Metazoa"
"N1","HVAEP1-G022746","Metazoa"
"N1","HVAEP1-G012671","Metazoa"
"N1","HVAEP1-G027122","Metazoa"
"N1","HVAEP1-G016982","Metazoa"
"N1","HVAEP1-G007651","Metazoa"
"N1","HVAEP1-G001740","Metazoa"
"N1","HVAEP1-G011406","Metazoa"
"N1","HVAEP1-G013334","Metazoa"
"N1","HVAEP1-G021292","Metazoa"
"N1","HVAEP1-G008709","Metazoa"
"N1","HVAEP1-G013375","Metazoa"
"N1","HVAEP1-G009063","Metazoa"
"N1","HVAEP1-G024621","Metazoa"
"N1","HVAEP1-G020812","Metazoa"
"N1","HVAEP1-G005774","Metazoa"
"N1","HVAEP1-G011777","Metazoa"
"N1","HVAEP1-G008162","Metazoa"
"N1","HVAEP1-G019525","Metazoa"
"N1","HVAEP1-G012465","Metazoa"
"N1","HVAEP1-G012468","Metazoa"
"N1","HVAEP1-G002080","Metazoa"
"N1","HVAEP1-G008108","Metazoa"
"N1","HVAEP1-G028264","Metazoa"
"N1","HVAEP1-G024978","Metazoa"
"N1","HVAEP1-G006626","Metazoa"
"N1","HVAEP1-G006760","Metazoa"
"N1","HVAEP1-G007883","Metazoa"
"N1","HVAEP1-G011190","Metazoa"
"N1","HVAEP1-G002117","Metazoa"
"N1","HVAEP1-G025440","Metazoa"
"N1","HVAEP1-G017683","Metazoa"
"N1","HVAEP1-G002221","Metazoa"
"N1","HVAEP1-G004843","Metazoa"
"N1","HVAEP1-G012035","Metazoa"
"N1","HVAEP1-G022859","Metazoa"
"N1","HVAEP1-G015517","Metazoa"
"N1","HVAEP1-G002222","Metazoa"
"N1","HVAEP1-G009376","Metazoa"
"N1","HVAEP1-G015347","Metazoa"
"N1","HVAEP1-G026181","Metazoa"
"N1","HVAEP1-G003474","Metazoa"
"N1","HVAEP1-G011501","Metazoa"
"N1","HVAEP1-G003475","Metazoa"
"N1","HVAEP1-G006389","Metazoa"
"N1","HVAEP1-G024921","Metazoa"
"N1","HVAEP1-G015346","Metazoa"
"N1","HVAEP1-G019130","Metazoa"
"N1","HVAEP1-G014850","Metazoa"
"N1","HVAEP1-G016760","Metazoa"
"N1","HVAEP1-G011965","Metazoa"
"N1","HVAEP1-G025434","Metazoa"
"N1","HVAEP1-G021408","Metazoa"
"N1","HVAEP1-G011694","Metazoa"
"N1","HVAEP1-G011426","Metazoa"
"N1","HVAEP1-G011415","Metazoa"
"N1","HVAEP1-G011419","Metazoa"
"N1","HVAEP1-G011413","Metazoa"
"N1","HVAEP1-G011417","Metazoa"
"N1","HVAEP1-G011418","Metazoa"
"N1","HVAEP1-G011424","Metazoa"
"N1","HVAEP1-G011416","Metazoa"
"N1","HVAEP1-G011412","Metazoa"
"N1","HVAEP1-G021537","Metazoa"
"N1","HVAEP1-G021531","Metazoa"
"N1","HVAEP1-G011409","Metazoa"
"N1","HVAEP1-G027498","Metazoa"
"N1","HVAEP1-G014282","Metazoa"
"N1","HVAEP1-G019584","Metazoa"
"N1","HVAEP1-G020997","Metazoa"
"N1","HVAEP1-G005952","Metazoa"
"N1","HVAEP1-G023600","Metazoa"
"N1","HVAEP1-G003391","Metazoa"
"N1","HVAEP1-G022529","Metazoa"
"N1","HVAEP1-G019775","Metazoa"
"N1","HVAEP1-G024924","Metazoa"
"N1","HVAEP1-G015227","Metazoa"
"N1","HVAEP1-G015228","Metazoa"
"N1","HVAEP1-G002147","Metazoa"
"N1","HVAEP1-G001727","Metazoa"
"N1","HVAEP1-G001660","Metazoa"
"N1","HVAEP1-G001663","Metazoa"
"N1","HVAEP1-G001667","Metazoa"
"N1","HVAEP1-G001681","Metazoa"
"N1","HVAEP1-G001694","Metazoa"
"N1","HVAEP1-G001767","Metazoa"
"N1","HVAEP1-G001687","Metazoa"
"N1","HVAEP1-G001683","Metazoa"
"N1","HVAEP1-G001690","Metazoa"
"N1","HVAEP1-G001763","Metazoa"
"N1","HVAEP1-G001771","Metazoa"
"N1","HVAEP1-G001774","Metazoa"
"N1","HVAEP1-G001777","Metazoa"
"N1","HVAEP1-G001836","Metazoa"
"N1","HVAEP1-G001941","Metazoa"
"N1","HVAEP1-G001869","Metazoa"
"N1","HVAEP1-G001861","Metazoa"
"N1","HVAEP1-G001865","Metazoa"
"N1","HVAEP1-G001986","Metazoa"
"N1","HVAEP1-G001932","Metazoa"
"N1","HVAEP1-G001937","Metazoa"
"N1","HVAEP1-G001950","Metazoa"
"N1","HVAEP1-G001939","Metazoa"
"N1","HVAEP1-G001946","Metazoa"
"N1","HVAEP1-G001934","Metazoa"
"N1","HVAEP1-G001953","Metazoa"
"N1","HVAEP1-G001956","Metazoa"
"N1","HVAEP1-G020406","Metazoa"
"N1","HVAEP1-G016583","Metazoa"
"N1","HVAEP1-G016417","Metazoa"
"N1","HVAEP1-G020184","Metazoa"
"N1","HVAEP1-G016300","Metazoa"
"N1","HVAEP1-G015867","Metazoa"
"N1","HVAEP1-G015869","Metazoa"
"N1","HVAEP1-G015865","Metazoa"
"N1","HVAEP1-G015856","Metazoa"
"N1","HVAEP1-G015855","Metazoa"
"N1","HVAEP1-G019022","Metazoa"
"N1","HVAEP1-G008477","Metazoa"
"N1","HVAEP1-G008517","Metazoa"
"N1","HVAEP1-G008512","Metazoa"
"N1","HVAEP1-G008523","Metazoa"
"N1","HVAEP1-G028025","Metazoa"
"N1","HVAEP1-G011259","Metazoa"
"N1","HVAEP1-G028781","Metazoa"
"N1","HVAEP1-G021907","Metazoa"
"N1","HVAEP1-G018655","Metazoa"
"N1","HVAEP1-G028615","Metazoa"
"N1","HVAEP1-G028613","Metazoa"
"N1","HVAEP1-G028618","Metazoa"
"N1","HVAEP1-G028614","Metazoa"
"N1","HVAEP1-G019520","Metazoa"
"N1","HVAEP1-G020931","Metazoa"
"N1","HVAEP1-G019536","Metazoa"
"N1","HVAEP1-G019535","Metazoa"
"N1","HVAEP1-G014995","Metazoa"
"N1","HVAEP1-G015011","Metazoa"
"N1","HVAEP1-G015009","Metazoa"
"N1","HVAEP1-G015013","Metazoa"
"N1","HVAEP1-G005852","Metazoa"
"N1","HVAEP1-G021330","Metazoa"
"N1","HVAEP1-G014688","Metazoa"
"N1","HVAEP1-G026638","Metazoa"
"N1","HVAEP1-G001382","Metazoa"
"N1","HVAEP1-G016397","Metazoa"
"N1","HVAEP1-G021903","Metazoa"
"N1","HVAEP1-G015241","Metazoa"
"N1","HVAEP1-G015239","Metazoa"
"N1","HVAEP1-G015721","Metazoa"
"N1","HVAEP1-G020735","Metazoa"
"N1","HVAEP1-G002265","Metazoa"
"N1","HVAEP1-G010737","Metazoa"
"N1","HVAEP1-G011989","Metazoa"
"N1","HVAEP1-G011994","Metazoa"
"N1","HVAEP1-G016028","Metazoa"
"N1","HVAEP1-G021992","Metazoa"
"N1","HVAEP1-G024918","Metazoa"
"N1","HVAEP1-G020811","Metazoa"
"N1","HVAEP1-G014585","Metazoa"
"N1","HVAEP1-G008215","Metazoa"
"N1","HVAEP1-G022087","Metazoa"
"N1","HVAEP1-G022090","Metazoa"
"N1","HVAEP1-G012098","Metazoa"
"N1","HVAEP1-G003637","Metazoa"
"N1","HVAEP1-G002333","Metazoa"
"N1","HVAEP1-G007195","Metazoa"
"N1","HVAEP1-G000278","Metazoa"
"N1","HVAEP1-G018616","Metazoa"
"N1","HVAEP1-G006302","Metazoa"
"N1","HVAEP1-G023586","Metazoa"
"N1","HVAEP1-G003735","Metazoa"
"N1","HVAEP1-G007196","Metazoa"
"N1","HVAEP1-G003736","Metazoa"
"N1","HVAEP1-G000277","Metazoa"
"N1","HVAEP1-G007005","Metazoa"
"N1","HVAEP1-G000276","Metazoa"
"N1","HVAEP1-G007004","Metazoa"
"N1","HVAEP1-G013701","Metazoa"
"N1","HVAEP1-G006303","Metazoa"
"N1","HVAEP1-G003148","Metazoa"
"N1","HVAEP1-G025643","Metazoa"
"N1","HVAEP1-G018613","Metazoa"
"N1","HVAEP1-G024097","Metazoa"
"N1","HVAEP1-G002204","Metazoa"
"N1","HVAEP1-G024098","Metazoa"
"N1","HVAEP1-G021132","Metazoa"
"N1","HVAEP1-G020641","Metazoa"
"N1","HVAEP1-G021131","Metazoa"
"N1","HVAEP1-G010543","Metazoa"
"N1","HVAEP1-G007006","Metazoa"
"N1","HVAEP1-G008536","Metazoa"
"N1","HVAEP1-G006305","Metazoa"
"N1","HVAEP1-G007194","Metazoa"
"N1","HVAEP1-G018612","Metazoa"
"N1","HVAEP1-G002205","Metazoa"
"N1","HVAEP1-G018615","Metazoa"
"N1","HVAEP1-G006304","Metazoa"
"N1","HVAEP1-G012493","Metazoa"
"N1","HVAEP1-G008848","Metazoa"
"N1","HVAEP1-G023376","Metazoa"
"N1","HVAEP1-G023377","Metazoa"
"N1","HVAEP1-G026462","Metazoa"
"N1","HVAEP1-G017135","Metazoa"
"N1","HVAEP1-G026680","Metazoa"
"N1","HVAEP1-G023229","Metazoa"
"N1","HVAEP1-G023230","Metazoa"
"N1","HVAEP1-G024312","Metazoa"
"N1","HVAEP1-G025841","Metazoa"
"N1","HVAEP1-G019797","Metazoa"
"N1","HVAEP1-G010733","Metazoa"
"N1","HVAEP1-G020875","Metazoa"
"N1","HVAEP1-G021178","Metazoa"
"N1","HVAEP1-G021177","Metazoa"
"N1","HVAEP1-G024602","Metazoa"
"N1","HVAEP1-G010470","Metazoa"
"N1","HVAEP1-G022631","Metazoa"
"N1","HVAEP1-G008423","Metazoa"
"N1","HVAEP1-G026251","Metazoa"
"N1","HVAEP1-G026244","Metazoa"
"N1","HVAEP1-G026238","Metazoa"
"N1","HVAEP1-G026243","Metazoa"
"N1","HVAEP1-G026254","Metazoa"
"N1","HVAEP1-G026253","Metazoa"
"N1","HVAEP1-G026255","Metazoa"
"N1","HVAEP1-G026256","Metazoa"
"N1","HVAEP1-G026008","Metazoa"
"N1","HVAEP1-G010689","Metazoa"
"N1","HVAEP1-G020216","Metazoa"
"N1","HVAEP1-G019023","Metazoa"
"N1","HVAEP1-G019024","Metazoa"
"N1","HVAEP1-G024916","Metazoa"
"N1","HVAEP1-G024917","Metazoa"
"N1","HVAEP1-G026418","Metazoa"
"N1","HVAEP1-G007640","Metazoa"
"N1","HVAEP1-G015513","Metazoa"
"N1","HVAEP1-G011812","Metazoa"
"N1","HVAEP1-G012618","Metazoa"
"N1","HVAEP1-G015298","Metazoa"
"N1","HVAEP1-G016974","Metazoa"
"N1","HVAEP1-G016973","Metazoa"
"N1","HVAEP1-G022463","Metazoa"
"N1","HVAEP1-G005604","Metazoa"
"N1","HVAEP1-G022611","Metazoa"
"N1","HVAEP1-G015873","Metazoa"
"N1","HVAEP1-G011718","Metazoa"
"N1","HVAEP1-G026578","Metazoa"
"N1","HVAEP1-G010577","Metazoa"
"N1","HVAEP1-G026547","Metazoa"
"N1","HVAEP1-G024841","Metazoa"
"N1","HVAEP1-G024871","Metazoa"
"N1","HVAEP1-G002498","Metazoa"
"N1","HVAEP1-G005429","Metazoa"
"N1","HVAEP1-G002274","Metazoa"
"N1","HVAEP1-G002299","Metazoa"
"N1","HVAEP1-G002276","Metazoa"
"N1","HVAEP1-G002307","Metazoa"
"N1","HVAEP1-G002427","Metazoa"
"N1","HVAEP1-G002428","Metazoa"
"N1","HVAEP1-G002304","Metazoa"
"N1","HVAEP1-G002303","Metazoa"
"N1","HVAEP1-G023500","Metazoa"
"N1","HVAEP1-G002277","Metazoa"
"N1","HVAEP1-G002300","Metazoa"
"N1","HVAEP1-G007587","Metazoa"
"N1","HVAEP1-G018383","Metazoa"
"N1","HVAEP1-G021314","Metazoa"
"N1","HVAEP1-G023810","Metazoa"
"N1","HVAEP1-G008605","Metazoa"
"N1","HVAEP1-G010338","Metazoa"
"N1","HVAEP1-G018640","Metazoa"
"N1","HVAEP1-G018642","Metazoa"
"N1","HVAEP1-G018638","Metazoa"
"N1","HVAEP1-G018637","Metazoa"
"N1","HVAEP1-G018639","Metazoa"
"N1","HVAEP1-G018641","Metazoa"
"N1","HVAEP1-G018634","Metazoa"
"N1","HVAEP1-G018635","Metazoa"
"N1","HVAEP1-G019899","Metazoa"
"N1","HVAEP1-G018969","Metazoa"
"N1","HVAEP1-G018689","Metazoa"
"N1","HVAEP1-G018688","Metazoa"
"N1","HVAEP1-G018687","Metazoa"
"N1","HVAEP1-G027600","Metazoa"
"N1","HVAEP1-G027774","Metazoa"
"N1","HVAEP1-G023106","Metazoa"
"N1","HVAEP1-G008489","Metazoa"
"N1","HVAEP1-G005011","Metazoa"
"N1","HVAEP1-G005013","Metazoa"
"N1","HVAEP1-G005015","Metazoa"
"N1","HVAEP1-G028343","Metazoa"
"N1","HVAEP1-G015492","Metazoa"
"N1","HVAEP1-G013554","Metazoa"
"N1","HVAEP1-G025021","Metazoa"
"N1","HVAEP1-G025022","Metazoa"
"N1","HVAEP1-G016242","Metazoa"
"N1","HVAEP1-G009659","Metazoa"
"N1","HVAEP1-G015491","Metazoa"
"N1","HVAEP1-G028342","Metazoa"
"N1","HVAEP1-G025020","Metazoa"
"N1","HVAEP1-G015315","Metazoa"
"N1","HVAEP1-G018838","Metazoa"
"N1","HVAEP1-G015316","Metazoa"
"N1","HVAEP1-G006351","Metazoa"
"N1","HVAEP1-G023474","Metazoa"
"N1","HVAEP1-G002878","Metazoa"
"N1","HVAEP1-G026765","Metazoa"
"N1","HVAEP1-G002871","Metazoa"
"N1","HVAEP1-G015188","Metazoa"
"N1","HVAEP1-G015201","Metazoa"
"N1","HVAEP1-G024208","Metazoa"
"N1","HVAEP1-G026551","Metazoa"
"N1","HVAEP1-G015527","Metazoa"
"N1","HVAEP1-G019083","Metazoa"
"N1","HVAEP1-G019375","Metazoa"
"N1","HVAEP1-G025432","Metazoa"
"N1","HVAEP1-G003410","Metazoa"
"N1","HVAEP1-G016059","Metazoa"
"N1","HVAEP1-G028186","Metazoa"
"N1","HVAEP1-G027406","Metazoa"
"N1","HVAEP1-G020230","Metazoa"
"N1","HVAEP1-G002907","Metazoa"
"N1","HVAEP1-G015317","Metazoa"
"N1","HVAEP1-G018078","Metazoa"
"N1","HVAEP1-G027891","Metazoa"
"N1","HVAEP1-G020413","Metazoa"
"N1","HVAEP1-G007468","Metazoa"
"N1","HVAEP1-G020579","Metazoa"
"N1","HVAEP1-G015155","Metazoa"
"N1","HVAEP1-G015154","Metazoa"
"N1","HVAEP1-G004542","Metazoa"
"N1","HVAEP1-G004545","Metazoa"
